Zone-1,Zone-2,Zone-3,Zone-4,Zone-5,Zone-6,Zone-7
28.390029,32.327768,10.456385,11.348847,23.019843,17.641192,22.090275
25.80272,30.254291,11.845001,11.942032,25.039034,16.030973,20.995669
29.648888,36.945369,13.273537,12.270951,27.714292,15.680548,19.229747
31.299736,39.404459,14.594666,12.392688,31.847911,15.755786,18.538139
31.688088,46.974566,17.490127,13.633218,34.134161,15.929597,17.861739
38.67869,50.645406,21.346169,16.573405,36.921789,17.267172,18.268184
39.010559,58.251001,25.308265,20.268384,42.045838,17.590392,17.279554
38.451061,59.623805,26.867453,22.198535,40.659246,18.146725,17.027703
52.626885,63.304092,30.317751,26.847716,36.792612,21.348795,19.401029
41.361599,52.938918,28.727744,27.244854,36.645376,22.679227,18.940159
44.604485,46.104932,23.895446,23.207552,32.539135,18.746874,18.942901
29.92277,33.915028,17.107619,16.455222,21.499676,14.195282,16.929131
28.244362,24.104637,11.804348,11.103457,14.737985,11.193428,14.937
15.239879,22.95654,9.172791,8.539363,10.837057,8.333827,12.915047
12.060838,16.144531,7.787709,7.319105,9.272447,8.139622,12.236671
11.765283,15.455995,7.155858,6.791215,8.505658,9.267754,10.512787
8.565908,13.363354,6.650668,6.399574,8.343522,10.525304,8.897998
10.219765,14.24683,7.25662,7.278282,10.256837,12.539418,9.216007
14.059756,21.465154,9.593581,9.652602,13.252217,16.144385,11.578193
13.754406,25.955957,11.476632,11.374295,15.848869,18.062756,12.458997
15.590558,27.403976,10.388545,10.327729,16.002209,18.491219,13.066996
15.961959,26.715282,9.60566,9.332512,15.701614,18.931455,14.498189
21.206151,26.197022,10.500455,9.64145,17.772681,19.145799,15.493482
20.494161,30.888315,11.095278,9.907554,20.493935,19.318748,16.067336
24.48311,40.842456,12.053501,10.09058,23.476261,19.736192,17.380461
25.38717,40.322426,13.237246,10.352587,23.638423,20.639642,17.629172
39.328666,51.872129,14.134466,10.389514,24.33218,20.463462,16.254162
31.157353,49.063127,15.914347,11.034623,26.907871,19.917975,15.987098
40.483437,61.672121,18.009398,12.020785,25.886922,18.49022,15.30631
39.046819,49.350875,20.908327,14.061285,24.441291,18.404254,15.151653
42.312675,54.078858,22.358425,15.32548,25.25158,17.621457,14.682435
33.938026,52.134819,24.259465,17.323308,27.281711,18.51113,15.265458
34.878735,51.552667,26.232237,20.36137,29.03993,21.254819,16.121423
32.346036,46.986886,26.114569,22.441407,29.813217,24.499371,17.59292
26.993155,39.43578,21.538547,19.16572,27.037392,22.941531,16.290297
18.640004,33.774815,16.747527,14.860537,21.90571,19.577509,14.345672
14.188769,24.918581,11.637284,9.845503,16.088691,18.411195,13.905158
11.465126,21.920141,9.099531,7.584995,12.841293,18.803445,14.313365
11.889751,17.479989,7.759453,6.542569,11.053979,19.306201,15.049197
8.818923,16.192662,7.166336,6.292106,10.345522,20.326109,15.296309
9.654497,16.07396,6.695353,6.185098,9.768659,21.188214,14.981577
8.776269,17.108845,7.261642,7.013618,10.605139,23.615012,15.470685
10.921169,22.466752,9.60421,9.410529,13.548476,27.376949,17.068497
11.23225,27.167521,11.461765,11.220095,16.242392,28.848688,16.188184
12.692991,31.865072,10.327788,10.094043,16.629237,28.178246,15.660235
14.48405,30.136268,9.300598,9.17763,16.598882,26.898598,16.336194
19.929385,32.87161,9.708111,9.994807,18.671873,25.530265,16.472216
20.896875,33.565904,9.858629,10.852121,21.248532,23.582034,16.639675
24.985511,36.830716,9.788147,11.474152,22.636406,21.063003,16.960997
26.036379,36.581323,9.919935,12.623682,24.362002,18.512661,16.345234
30.182299,41.399109,11.415341,14.387493,26.52625,16.703993,15.35039
28.981483,53.973005,13.585586,17.120909,32.236418,15.983646,14.244731
32.47913,56.447718,16.023953,19.32858,34.651564,16.100492,14.151671
48.708821,69.040264,19.517613,20.287785,36.904652,17.551997,15.094265
40.378698,59.649802,22.3062,21.654673,41.55631,17.818252,14.85333
46.728091,79.891394,24.699507,23.753529,43.311572,18.146725,15.063638
43.358716,58.77439,26.289265,24.326216,39.847082,19.504875,15.717883
58.125132,72.018973,26.131636,24.956946,37.240719,21.157197,16.431582
36.344594,49.310356,22.327416,22.775129,33.332154,17.943336,14.479665
38.62844,48.683329,17.422808,18.822749,24.618388,12.662918,12.097022
27.01554,22.937055,11.589123,12.339003,14.245561,9.92891,11.796713
22.81192,18.830117,9.181074,9.733638,9.445324,8.133783,11.979138
11.685017,16.434168,7.951656,8.346746,7.514255,6.661147,12.520077
9.903771,14.991587,7.474595,7.767221,7.133618,5.965172,12.793242
8.86894,13.521257,7.060419,7.287204,7.208585,5.841896,12.624691
8.975475,14.229912,7.786162,7.943159,8.075782,7.012527,14.064292
10.731509,23.325856,10.929675,11.063887,10.992885,10.563356,17.48797
12.455213,27.883241,13.526583,13.685602,13.812626,12.390817,18.587231
22.439385,36.527772,12.334612,12.634337,13.372219,13.153524,19.911307
23.349653,36.054383,12.040994,12.975769,12.982955,14.276183,21.437062
29.193529,39.064129,12.053912,13.682006,14.97885,15.276009,20.934878
31.006046,36.856313,11.409534,13.770972,16.897988,16.090917,22.597987
31.324728,35.352797,10.515633,13.781874,17.365103,16.875453,24.077999
30.160763,36.751679,10.499164,14.579222,19.020586,17.024274,23.800359
28.743493,37.610676,11.000908,15.379701,21.032957,16.562703,22.223145
28.86704,45.291108,12.731301,16.612857,23.579854,16.596141,21.42801
29.778197,50.237918,15.591657,18.257689,26.218748,16.707865,21.463464
36.578173,54.195011,19.373112,20.948699,29.10953,17.987656,21.664164
34.75203,55.115337,22.161072,22.275392,31.364894,18.277681,20.361521
38.261407,55.147598,25.016868,23.932332,33.08365,18.816187,21.620135
35.60984,51.75859,27.018129,25.961006,32.943609,20.153432,22.822539
36.414183,47.307935,26.978089,27.391206,32.195141,21.479559,23.176324
28.251726,42.119545,22.409713,23.268906,28.115852,17.98298,20.376496
21.47335,33.35436,17.950456,18.780012,22.034215,12.44242,16.218485
15.893083,27.046154,12.598454,13.217469,15.455998,9.808103,14.318839
15.833561,21.542767,10.375769,10.995909,11.484128,8.570416,12.994384
11.602423,18.462012,8.619603,9.279542,10.047002,7.283198,10.576105
12.080202,17.151446,8.020943,8.749505,10.328318,6.371156,9.882285
9.703662,17.429464,7.162887,7.855596,8.88545,6.393539,8.954394
10.858357,17.584095,7.784892,8.498658,9.302742,7.434171,8.703511
10.799545,34.197879,11.595839,12.770898,14.212337,10.563356,11.045252
12.363524,43.9428,14.539569,16.227288,15.550155,12.390817,12.274383
34.751241,55.258972,13.123388,14.610179,13.939277,13.153524,12.801475
35.603984,57.714188,13.689889,15.585287,16.055873,13.992863,14.006808
41.563108,56.405866,14.210161,15.694872,16.138104,14.992689,16.239517
44.536186,49.927083,12.718344,14.439351,14.299388,15.878427,18.416117
43.581933,40.116983,11.894832,13.542515,14.454264,16.521303,18.598423
34.507644,40.33903,11.756582,14.463302,16.087828,16.740954,17.02361
31.601396,43.227937,11.387356,15.226814,16.904005,16.562703,15.74761
34.535,50.04503,12.356112,16.269053,16.612795,16.596141,15.305642
33.816696,68.686104,17.528569,21.601233,20.757592,16.707865,15.048793
38.326454,71.319773,22.123237,25.458707,21.070716,17.987656,16.479474
69.460596,87.081886,24.162465,25.8963,21.479899,18.563557,17.248732
47.90919,76.680821,29.328371,30.559998,26.659547,19.370208,18.24634
66.227243,83.164444,32.497828,33.287119,29.119456,21.461445,19.925186
52.029822,56.948501,30.220828,31.145326,26.28148,24.211437,22.894146
53.17155,49.517449,27.512975,28.958438,24.670327,22.202617,23.003483
25.707138,36.445375,20.909338,22.086733,21.306305,16.101372,18.384383
29.043836,33.148624,16.276557,17.116128,14.594122,14.937675,18.325819
20.192286,21.946387,11.093532,11.882858,9.844825,14.412903,14.271561
24.080592,20.032085,9.594509,10.364172,9.976794,12.815033,12.998427
13.008311,14.874475,7.828613,8.641348,6.849567,12.420257,11.078872
15.803937,14.014714,7.219972,7.937782,6.675801,13.154889,9.311302
10.226894,14.82744,7.746078,8.477641,7.536271,14.685659,8.911129
12.372171,20.304054,10.186203,10.996323,10.024345,20.098483,10.959622
12.665583,24.706803,12.138956,12.640034,12.042502,22.305669,11.30972
13.636489,29.275128,11.137335,11.723767,10.682939,21.617144,11.175388
15.155661,28.325641,10.550252,11.380395,9.225286,19.409212,11.723501
21.095022,32.692612,11.663096,12.335459,9.713591,17.409122,12.748232
21.826294,33.003817,12.278889,13.146137,10.131612,16.008211,13.657888
26.128675,37.398429,12.673656,13.817574,10.029253,15.86086,14.077119
27.819587,36.759595,13.846849,15.054885,10.487041,15.845328,14.086588
29.989802,41.70355,15.040021,16.515372,10.98043,15.680548,14.509094
30.17374,45.383637,16.159091,18.439364,11.651504,15.755786,14.590896
34.794665,67.005932,19.5362,23.346928,16.529642,15.929597,14.564009
37.687855,77.462092,26.008501,30.135096,21.20667,17.267172,15.731353
66.681998,92.604316,26.294845,30.173362,22.528687,18.003477,15.953897
65.591897,97.583536,30.805975,34.957991,26.702364,21.144314,18.476874
69.338975,86.789168,30.833829,34.453048,29.742075,22.905163,17.936063
66.942665,70.679209,29.140741,32.143019,30.663883,23.588761,22.546316
52.613703,43.299457,22.348797,25.156302,23.556102,20.701022,22.141158
34.96063,34.94307,17.474638,19.966285,19.346579,14.695763,17.571492
18.276235,29.673384,12.245194,14.356586,14.060075,11.444779,13.112337
15.264215,23.464478,9.673668,11.631196,10.987263,12.20758,10.499685
15.135982,21.561381,8.276173,10.113503,9.667792,14.188244,8.847593
11.594982,17.075696,7.631667,9.383872,9.46062,16.242542,8.238797
12.133677,16.196106,7.092813,8.788872,8.574502,18.137986,8.000227
10.987106,16.668861,7.66265,9.530132,9.923976,20.112071,8.078704
13.022461,20.368335,10.0995,12.336606,12.593533,23.965867,10.668701
13.173925,26.139279,12.138838,14.604734,14.12661,25.419282,12.202333
14.268439,27.021061,11.138126,14.675411,12.114489,25.629683,11.977771
18.383908,29.609801,10.457389,14.871461,10.527475,25.960939,12.577806
20.737079,29.8046,11.723885,16.166444,10.602995,26.182271,13.669086
24.35506,33.465412,12.298836,17.470847,10.567762,26.347075,14.031288
25.924197,35.5946,12.088289,18.086826,10.232855,25.5935,13.994044
28.323943,36.434018,11.931452,18.502654,10.914253,24.377161,13.82448
31.911937,43.251623,12.138827,19.504788,11.261858,22.954427,13.827726
30.483844,50.635398,12.820447,21.503341,11.413096,22.795411,13.791559
34.462233,56.776442,14.653681,23.667541,12.187905,23.061671,13.786742
37.712039,59.98298,18.104788,25.779341,13.733301,24.416704,14.752475
39.836871,58.369189,20.845308,27.331501,14.987136,24.251721,14.682435
35.954422,62.905934,23.631798,27.318344,17.065598,24.6036,15.063638
37.670748,54.768409,25.781204,26.537924,19.147444,26.032627,15.717883
35.448846,53.689715,25.994112,26.293439,21.255188,29.075199,16.17985
32.254059,43.771637,21.630339,20.479105,19.772744,26.635108,13.926125
23.182302,38.150864,16.851823,14.308373,15.472674,23.532944,10.530288
20.368625,28.924125,11.705635,9.20799,10.36173,21.880397,8.805761
16.683434,25.416663,9.188961,7.249949,7.979216,22.274518,8.080476
14.403377,23.134785,7.919784,6.431616,6.974591,22.311137,7.442129
11.530907,20.500994,7.379139,6.276078,6.882741,23.639989,6.78124
13.527045,22.729434,6.906377,6.185098,6.708926,24.293581,6.770014
11.6888,19.898379,7.543452,7.013618,7.643562,26.534073,7.668631
16.114438,28.346748,10.445185,10.08496,10.846737,29.778078,10.215136
15.828928,32.615176,12.849849,12.329896,12.586634,31.553233,11.325344
24.130857,35.615056,11.637043,10.873337,11.153682,31.39949,11.385118
25.396924,40.934128,11.350135,10.412028,10.448353,31.241311,12.495677
26.980987,38.655014,11.968019,10.876228,10.405547,30.047914,13.644559
29.815848,56.754276,12.55148,13.681302,13.223055,30.805023,15.304661
28.561856,46.664985,13.157247,14.798533,11.658676,30.907846,15.531259
55.423658,67.346782,13.602815,14.683952,12.691022,33.781616,14.444381
34.974165,54.91441,15.434779,18.390555,15.56352,35.388493,14.18864
52.485604,72.161397,16.682476,19.707997,13.797887,36.892538,14.285511
42.892431,52.480389,17.585109,19.335407,12.133035,36.809276,15.773979
43.504528,56.277478,20.559694,22.598825,13.998667,40.595231,17.688046
29.083439,58.420952,21.849741,24.453597,15.491606,42.320378,17.235681
31.298632,61.519142,23.421211,25.874494,17.615178,44.654822,17.600707
28.767046,58.047265,25.494902,27.178165,19.778568,45.210379,17.516677
29.827957,54.155622,25.811542,27.426121,21.748897,44.868424,17.247692
24.524941,44.889271,21.389971,22.262911,20.115404,39.690979,15.72007
19.352542,34.113963,16.612306,16.337493,15.733925,34.241243,13.793315
17.272525,27.561837,11.449732,10.375696,10.836184,31.534948,13.154313
13.68703,22.668159,8.933312,7.621169,8.983068,28.604907,11.689213
13.269778,22.042992,7.613597,6.4758,8.145475,27.325612,9.237435
10.719281,19.255388,7.070823,6.276078,7.684287,26.258618,7.602947
9.684638,20.005481,6.680593,6.185098,7.258,26.244715,6.88954
10.468616,25.576551,8.216926,8.223472,9.402406,28.650714,7.15047
12.249455,29.305448,11.296671,11.033474,11.175249,32.136279,9.293629
27.749173,43.047071,13.291612,12.73127,13.073371,33.633931,11.071546
20.472033,36.762274,13.048167,13.143486,12.834509,32.07914,11.726582
29.695902,42.378129,13.338526,13.860075,11.678227,30.056742,13.362712
26.068777,35.196854,14.267756,14.763384,11.574573,28.694626,14.796941
33.064448,39.674401,14.753517,17.012032,10.816492,29.045239,16.242986
30.721291,43.392224,13.712527,17.313814,10.809076,29.954428,16.180833
33.531937,42.491673,14.462513,17.707477,13.305008,29.598514,17.14179
35.948971,48.736125,14.571109,18.115448,12.528627,28.869238,17.912824
40.592816,56.277506,14.848995,19.407157,11.256542,28.02838,17.190129
37.629802,64.667756,17.409255,21.635666,12.463638,26.840417,15.262166
44.779054,69.352948,21.638666,24.818357,14.323969,26.456907,15.523467
46.015905,69.956208,22.662382,26.184255,14.97084,25.68355,15.201252
46.773762,78.692722,25.785754,29.499158,18.784443,24.563958,15.296735
44.233297,86.296781,29.995491,33.514097,22.839786,25.674532,15.717883
61.072028,85.401167,29.774914,33.150327,23.447724,29.826229,16.17985
74.091813,88.471181,25.214769,28.043737,24.543496,34.552535,13.928691
53.196936,70.655386,21.200432,23.1669,21.173564,35.48647,10.929932
60.031719,58.709787,14.05166,14.091532,12.772257,35.776484,9.581742
42.289562,28.018835,9.512817,8.384378,7.979216,31.906729,10.62026
30.064175,22.369372,8.027985,6.907508,6.974591,27.275152,11.932259
11.497773,18.360489,7.310517,6.352478,6.821662,23.897074,13.211472
12.718308,17.582983,6.808656,6.185098,6.675801,24.440841,15.422513
11.230549,18.284411,7.613117,7.034762,7.562701,26.448167,17.060004
14.949514,30.021801,11.012509,10.274963,10.65101,30.244966,18.937047
15.161386,39.4478,14.348954,13.559673,13.058062,30.800671,17.946143
28.894776,49.861159,13.979486,12.261461,11.469893,29.131842,14.911629
34.357518,50.898193,13.766792,11.419888,10.6414,26.503948,13.899737
36.292088,50.571696,15.104879,12.915857,11.32147,24.407659,14.901115
41.064945,46.979028,16.058059,13.940013,12.048414,23.600748,15.548915
38.186779,40.267069,15.77799,13.788296,12.112263,23.984013,16.952275
39.652054,43.472787,16.939651,16.298663,12.938005,24.095243,17.615581
31.593237,47.807186,16.898185,17.714984,14.847406,22.443587,16.155663
39.033072,58.207183,17.333134,19.439324,17.997792,20.64731,15.869221
34.347243,61.677723,17.474704,20.737557,19.449027,19.389053,15.43621
38.855706,64.106452,18.986978,22.827873,22.106287,20.648311,16.103096
36.950635,62.476613,19.90258,23.17321,23.989132,20.613878,15.302289
34.999729,63.274034,22.64584,23.843691,25.942438,21.304517,15.256673
33.771074,57.640969,25.3106,24.453631,27.095466,22.525945,15.717883
32.451449,53.407487,26.058585,24.332589,27.713416,24.676495,16.17985
28.74594,46.603732,22.68751,19.667809,24.417571,23.251394,13.926125
21.766614,38.276894,18.644764,14.919539,18.868903,20.381689,10.61892
17.932277,32.575391,13.389274,10.13118,13.022921,21.126025,9.263203
15.184174,26.649064,10.757718,8.259876,9.883922,21.496668,9.335492
12.994721,24.671037,9.218887,7.642189,8.111998,22.562024,10.226223
13.746205,20.82352,8.462557,7.811624,7.438981,22.676527,10.568705
11.204036,21.686651,7.743355,7.64591,6.970461,23.419269,10.981364
12.860283,21.610175,8.530705,8.376,7.730216,24.915417,9.589261
13.830781,27.855756,11.360321,10.688688,10.281312,28.559897,9.814412
15.393997,30.304472,13.696961,12.327132,12.742527,30.01339,10.69515
15.542308,34.456833,13.635443,11.653124,12.231411,29.526727,11.454697
20.16108,31.516497,13.049783,10.952634,10.991947,28.817983,12.845739
23.259942,37.440107,13.642218,11.510573,11.983169,28.240914,15.018195
28.543514,36.969924,13.856492,11.588586,13.510864,27.313304,17.032262
29.261971,41.774574,13.45613,11.210324,13.825916,26.397373,18.205369
31.542153,38.192161,13.88001,11.079108,14.210232,26.116436,17.568805
30.28807,42.147455,15.600124,11.13072,14.720328,25.646817,16.181453
32.354497,45.938367,17.106473,11.286119,15.531456,25.632148,15.043138
31.450262,50.678241,19.05502,12.468701,17.194607,26.231548,14.576606
36.606549,54.542157,21.809364,15.161669,19.061689,30.769066,15.477878
35.689358,55.557473,22.109261,16.529501,20.15254,34.535549,15.572474
39.421161,58.844453,22.477815,18.353659,21.591149,38.873488,16.07033
36.172428,54.703331,23.045122,20.74481,22.274547,40.5522,17.050137
37.934034,53.174944,22.309211,23.044825,22.81705,41.863992,18.371925
31.162667,44.861818,17.646794,19.893091,20.111214,37.304052,17.274493
24.485336,36.983431,13.449267,15.659542,15.884118,30.855443,15.04011
18.110277,31.489226,8.945651,11.389792,11.272173,26.598251,14.269013
15.176095,25.802597,7.032488,9.61339,8.807275,23.812038,13.434736
15.067577,24.088394,6.307165,8.397756,7.327435,22.978386,13.285199
11.613942,20.550159,6.303598,7.913986,6.93565,22.522035,14.226566
12.097954,19.911,6.25829,7.458575,6.763091,23.198352,15.247142
11.08291,20.427544,7.141784,8.120027,7.69118,24.748539,16.03103
13.04642,24.174058,10.100407,10.545203,10.281312,29.210434,18.562408
13.455222,30.317827,13.151601,12.402834,12.568101,32.606745,18.943161
14.790765,33.812819,13.224605,11.427063,11.339225,32.539439,16.917368
19.748853,35.272747,13.535705,10.767966,9.911956,32.987595,15.917677
25.423881,38.52762,15.244083,11.344713,10.585416,33.211652,16.274519
27.578355,41.568074,16.670001,11.914302,11.221046,34.709118,17.20146
31.058154,41.015905,16.595131,11.627011,10.902187,35.176566,17.455284
35.178107,41.487157,17.003093,11.95044,11.833206,36.188426,16.941206
33.437815,43.572384,18.541563,12.782141,13.347197,35.952059,15.596953
35.106841,50.986718,19.5781,12.923278,14.973932,36.27544,14.691787
36.361352,55.460575,20.915365,14.259812,17.293089,35.311743,15.097054
34.132494,54.231922,22.823038,17.142357,20.933663,34.620879,16.500845
34.382452,60.533644,24.327623,18.518423,23.930311,33.133782,18.512221
34.245586,56.562686,25.786468,20.732578,25.561288,33.018725,21.314225
31.61771,59.23118,27.031735,23.898503,26.586189,34.073574,23.768296
34.34572,53.260813,28.037621,25.260557,27.275773,35.512046,25.569859
27.054194,48.802719,24.512895,21.028941,23.850805,32.630498,24.017147
24.03245,37.238481,19.321712,16.082695,18.284702,27.662913,19.573609
18.130362,30.577362,13.684514,10.528393,12.633816,25.988636,17.87222
17.077872,24.186124,10.897342,8.191476,9.601904,25.545284,16.650093
12.236294,23.91637,9.340996,7.705473,7.707781,25.141196,15.839668
11.743762,20.945513,8.614019,7.954978,6.976117,24.837777,15.736477
9.970013,20.882977,7.860572,8.321255,6.65401,24.494296,16.428828
10.032071,19.178625,8.357422,9.673366,7.520246,25.416991,17.653335
11.396462,21.826287,11.079832,12.956445,10.121044,28.801952,20.461764
13.241413,32.999539,13.94062,17.302548,13.423208,29.526318,21.018699
14.992736,31.959461,13.066153,18.182143,11.541216,28.838713,21.154821
30.852441,42.807088,11.468947,17.720608,10.45189,27.322849,21.170527
24.861345,35.258714,12.172349,19.703266,12.263657,26.739486,21.196712
35.296313,44.273123,11.570379,20.794432,12.599525,26.348413,20.428838
31.902801,32.736907,9.80365,19.948734,12.741559,25.806412,21.708146
36.421059,43.58955,10.102811,22.355281,16.567198,23.953224,22.575956
28.340551,41.510844,10.46866,24.619974,17.352332,22.108314,21.318437
45.30257,57.834754,11.197612,27.30837,19.543448,20.918436,20.246405
34.804746,54.030954,13.913795,32.280193,23.568218,20.0171,19.739248
43.706073,61.19674,17.264214,35.05695,24.795061,21.193563,20.29602
35.278057,51.092704,19.165465,35.587157,25.222556,20.866326,19.848916
37.294851,50.580909,22.210278,36.80529,26.787194,21.743923,21.164219
27.064815,51.304973,24.88172,36.734682,27.257379,22.436572,22.209501
28.29453,47.274202,25.264695,36.544315,26.912846,24.315825,22.462948
23.192019,43.763358,20.927573,31.512619,23.370678,20.861088,21.127808
17.821654,35.288852,16.301203,25.706393,17.681192,16.768665,18.459666
13.322922,31.535894,11.284981,19.752728,11.988137,15.266773,17.298831
11.108285,25.819886,8.882922,16.616172,9.881343,15.397957,16.603347
14.111389,26.278147,7.582513,14.655019,8.750738,15.333954,15.070408
9.588146,23.653693,7.099231,13.791596,8.332178,16.652127,14.088927
11.853986,23.210369,6.659545,13.309292,7.692628,17.44281,13.594254
10.064245,26.722267,8.116382,15.70087,9.557798,19.851305,13.515254
12.075334,36.060955,11.625956,20.471634,12.350511,23.839659,14.358283
25.180573,48.648437,13.842299,23.709286,14.169126,26.069829,13.941923
33.809938,55.528402,13.130913,24.670733,14.056058,25.341044,14.832198
39.814424,56.93804,11.94693,24.538469,13.448314,24.140641,15.982854
42.094061,48.556975,11.22021,23.317693,12.262199,23.142672,17.998603
42.052926,40.838107,10.357482,22.683058,11.97033,23.878651,19.651526
34.195788,31.978299,9.56351,22.02116,12.519432,25.321488,21.599104
28.40562,33.670809,9.689408,22.463886,14.416772,25.63761,21.267696
26.134877,33.992026,9.939992,24.14401,16.596165,24.415206,19.099667
27.453361,38.499529,10.316032,26.837969,19.069623,22.690095,18.939003
32.207946,43.986454,11.440213,29.623072,21.269367,21.995091,19.644943
34.621885,55.820395,15.695804,34.328257,26.500301,22.485661,20.56731
39.710608,56.90395,18.442254,36.981438,28.493961,21.543276,20.014287
56.044423,67.26844,20.393099,36.555376,30.364826,21.828298,21.006458
44.871502,58.860119,24.672855,38.347444,33.695831,22.66712,20.919894
52.378092,59.334911,25.985421,37.636882,33.208307,24.770535,20.703781
38.94272,36.855181,20.826383,30.419919,28.084095,22.042403,19.578932
32.188623,29.783335,16.168291,24.446016,22.237897,18.435195,17.816385
16.77409,22.127135,11.150313,18.341184,15.820753,16.806286,16.399807
15.346922,19.637282,8.709952,15.205157,12.30317,18.149917,15.247876
11.580127,17.543437,7.449241,13.46262,10.396359,18.259007,14.040741
9.675469,16.270478,6.881615,12.445299,9.5283,19.383588,14.157517
7.746367,17.875829,6.470505,10.936746,8.699155,20.214695,12.783783
7.845471,16.62486,7.244033,10.639314,9.493216,22.991255,11.441721
12.176943,22.196356,10.137215,12.32019,12.258638,27.451645,13.590491
11.987564,24.181323,12.46551,12.823078,14.443956,29.128683,15.098263
15.389047,25.754237,11.268914,10.926027,13.424345,28.666776,17.245571
19.158072,25.383479,10.25762,9.755866,12.818311,26.882212,18.478638
19.604209,25.543332,10.509133,10.043971,14.084765,25.145158,18.964246
22.803192,25.175442,10.112883,10.776228,15.405911,22.384626,18.516981
23.773388,23.602997,9.553994,11.458739,16.929555,19.852022,19.070668
25.986964,24.708352,9.689408,12.725625,19.406311,17.259213,19.100874
25.711391,27.193944,10.252238,14.364053,22.598833,15.911406,17.950465
26.98957,27.625711,12.060375,15.968387,26.315344,15.626324,17.419635
31.183968,30.977499,15.063077,17.903144,28.731463,15.801431,17.045879
33.482684,38.634461,19.345932,21.432804,33.310396,17.144654,17.107062
35.970905,38.062196,22.347539,22.678995,35.541173,17.481687,16.340791
45.620671,45.764744,25.024536,23.390709,36.777959,18.616577,16.795366
38.434753,38.851583,27.316692,25.646311,37.882027,20.032717,17.043276
43.281528,44.62792,27.144814,25.905632,36.461916,21.553471,17.809387
33.903794,28.583745,22.124386,20.47099,31.141342,17.897799,16.443984
27.158052,23.015861,17.240165,15.216416,24.614308,12.198844,14.244071
17.514402,17.115541,12.009941,9.761891,17.574348,9.325322,14.222141
14.610344,14.179275,9.365622,7.360011,13.654553,7.773558,14.097973
12.339332,13.985716,7.921471,6.415133,11.566471,6.61306,14.679316
10.494376,12.721698,7.254133,6.635051,10.678623,5.916209,15.102596
12.0785,15.969924,6.761076,6.945887,9.981783,5.773414,15.798084
10.376073,14.240743,7.412251,8.125264,10.492148,6.913198,17.455956
14.169481,33.027083,13.426407,15.037369,17.504027,10.960158,20.001519
16.741667,30.61816,15.770002,17.377415,17.993378,13.752212,21.188237
38.133873,48.569357,16.122325,17.315849,14.339082,17.43445,23.514961
26.442507,34.424172,14.27672,15.426184,16.380161,18.268254,22.742262
41.117901,41.654801,15.68916,15.811781,18.7897,17.872316,24.322286
37.651609,32.048055,12.945232,11.767377,13.115796,18.503082,24.117629
42.133732,30.323212,13.777874,12.017118,13.947644,18.27336,24.453093
33.09418,35.199152,14.328229,11.278529,16.488077,16.20516,21.82485
33.576971,31.306454,15.522974,11.099829,18.826942,16.136249,21.376534
37.228098,37.935045,16.017486,10.849979,21.119184,17.692969,20.372674
35.358633,40.406093,17.875922,12.334707,24.397962,21.707951,18.882703
38.732652,43.267813,20.816637,15.419619,27.142159,31.966495,18.154014
37.060138,44.905991,22.300929,17.855205,30.650192,43.519212,18.045964
36.788206,46.003107,24.061984,20.837846,32.999842,53.527879,19.013042
38.484666,45.989259,26.142834,24.40511,33.6236,58.145168,20.174694
35.462758,44.720498,26.324499,27.00482,33.827192,57.74795,21.309
32.506482,37.207533,21.951634,23.582107,30.038244,50.564312,19.470946
24.658841,31.261965,17.093338,18.460909,24.055916,43.236248,17.136335
20.357485,22.35342,11.981675,13.089074,17.451119,39.056233,15.985863
15.789056,18.720298,9.401606,10.435312,13.459344,35.552981,15.56093
13.415378,16.369654,8.061822,9.042473,11.225514,32.91252,15.580963
11.58531,23.212022,8.397313,9.812098,11.979751,30.653674,15.476197
12.760004,18.133895,8.151035,9.60244,10.167143,29.583943,15.52265
26.110112,29.713388,8.287597,9.682547,10.951036,32.211513,16.336317
19.935107,22.916527,11.534454,13.518621,15.116291,39.636949,19.667165
29.267241,33.413772,13.421833,14.750861,16.403576,44.750198,19.494784
24.796402,20.307079,11.407495,11.849983,14.753417,46.989419,19.671279
25.782964,21.343444,10.637888,11.144931,14.30883,46.364357,21.40894
24.525651,26.101141,11.802493,11.750276,16.162847,47.256968,21.880897
25.624353,27.617843,12.286909,12.320279,17.921654,48.812845,21.559318
29.625059,31.046751,12.570605,13.064862,18.723685,52.002153,22.716759
30.963976,28.24824,13.570951,14.83817,20.158946,52.563138,22.984448
32.219908,31.766156,14.464886,16.63031,21.963368,52.773983,21.267979
34.468271,33.933618,15.509809,18.244025,24.846759,52.487152,20.942071
34.648812,38.87549,18.03166,21.057276,27.927448,53.743269,19.86448
40.299791,43.392715,21.169199,23.788393,30.091883,57.958919,20.960811
43.859096,44.967107,23.114556,25.248314,32.39622,60.867515,21.262604
40.377971,48.069271,24.486147,25.395665,34.712541,62.735904,21.376857
41.899437,45.260729,26.613525,26.573135,35.440505,62.5682,23.48169
38.848259,44.4827,26.16541,27.016822,34.162175,62.327517,23.665712
34.019879,35.89125,21.736791,22.901753,30.56741,55.757166,21.6097
24.309542,29.186881,17.021317,18.314993,24.69402,48.029341,18.608689
20.213077,22.371204,11.860939,13.730748,17.992088,43.196277,16.997835
17.221633,18.724137,9.344894,11.549401,13.735104,39.069688,15.412098
